Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,09/21/2012 12:00:00 AM,337
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,09/21/2012 12:00:00 AM,295
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,09/21/2012 12:00:00 AM,442
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,09/21/2012 12:00:00 AM,306
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,09/21/2012 12:00:00 AM,401
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,09/21/2012 12:00:00 AM,409
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,09/21/2012 12:00:00 AM,310
DFTA,Facebook,http://www.facebook.com/timebanksnyc,09/21/2012 12:00:00 AM,318
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,09/21/2012 12:00:00 AM,542
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,09/21/2012 12:00:00 AM,428
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,09/21/2012 12:00:00 AM,525
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,09/21/2012 12:00:00 AM,491
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,09/21/2012 12:00:00 AM,474
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,09/21/2012 12:00:00 AM,292
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,09/21/2012 12:00:00 AM,513
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,09/21/2012 12:00:00 AM,305
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,09/21/2012 12:00:00 AM,659
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,09/21/2012 12:00:00 AM,1069
SICB1,Facebook,https://www.facebook.com/CB1SI,09/21/2012 12:00:00 AM,375
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,09/21/2012 12:00:00 AM,524
DCA,Facebook,http://www.facebook.com/NYCDCA,09/21/2012 12:00:00 AM,690
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,09/21/2012 12:00:00 AM,817
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,09/21/2012 12:00:00 AM,563
NYCHA,Facebook,http://www.facebook.com/NYCHA,09/21/2012 12:00:00 AM,1307
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,09/21/2012 12:00:00 AM,1224
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,09/21/2012 12:00:00 AM,1951
Culture,Facebook,https://www.facebook.com/piypnyc,09/21/2012 12:00:00 AM,1088
SBS,Facebook,http://www.facebook.com/NYCBusiness,09/21/2012 12:00:00 AM,1373
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,09/21/2012 12:00:00 AM,1087
DOT,Facebook,http://www.facebook.com/YouTheManNYC,09/21/2012 12:00:00 AM,1113
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,09/21/2012 12:00:00 AM,2822
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,09/21/2012 12:00:00 AM,1262
GreeNYC,Facebook,https://www.facebook.com/birdienyc,09/21/2012 12:00:00 AM,1700
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,09/21/2012 12:00:00 AM,1699
DOH,Facebook,http://www.facebook.com/NYCKnows,09/21/2012 12:00:00 AM,1854
DOE,Facebook,http://www.facebook.com/nycgrads,09/21/2012 12:00:00 AM,1812
DEP,Facebook,http://www.facebook.com/nycwater,09/21/2012 12:00:00 AM,2982
MOME,Facebook,https://www.facebook.com/NYCMedia,09/21/2012 12:00:00 AM,3492
EDC,Facebook,http://www.facebook.com/NYCEDC,09/21/2012 12:00:00 AM,3998
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,09/21/2012 12:00:00 AM,5724
DOT,Facebook,http://www.facebook.com/NYCDOT,09/21/2012 12:00:00 AM,4452
EDC,Facebook,http://www.facebook.com/AppSciNYC,09/21/2012 12:00:00 AM,3985
DYCD,Facebook,http://www.facebook.com/nycyouth,09/21/2012 12:00:00 AM,5175
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,09/21/2012 12:00:00 AM,47041
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,09/21/2012 12:00:00 AM,6605
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,09/21/2012 12:00:00 AM,5742
NYCService,Facebook,http://www.facebook.com/nycservice,09/21/2012 12:00:00 AM,6027
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,09/21/2012 12:00:00 AM,12484
DOH,Facebook,http://www.facebook.com/nycquits,09/21/2012 12:00:00 AM,9995
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,09/21/2012 12:00:00 AM,7962
DOE,Facebook,http://www.facebook.com/fundforpublicschools,09/21/2012 12:00:00 AM,8372
DPR,Facebook,http://www.facebook.com/nycparks,09/21/2012 12:00:00 AM,18447
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,09/21/2012 12:00:00 AM,15214
DOE,Facebook,http://www.facebook.com/NYCschools,09/21/2012 12:00:00 AM,23311
DOH,Facebook,http://www.facebook.com/NYCcondom,09/21/2012 12:00:00 AM,19039
NYC & Co,Facebook,http://www.facebook.com/nycgo,09/21/2012 12:00:00 AM,50133
FDNY,Facebook,http://www.facebook.com/FDNYhome,09/21/2012 12:00:00 AM,108461
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,09/21/2012 12:00:00 AM,20
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,09/21/2012 12:00:00 AM,126
DOB,Facebook,http://www.facebook.com/NYCBuildings,09/21/2012 12:00:00 AM,1338
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,09/21/2012 12:00:00 AM,554
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,09/21/2012 12:00:00 AM,943
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,09/21/2012 12:00:00 AM,85
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,09/21/2012 12:00:00 AM,285
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,09/21/2012 12:00:00 AM,3373
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,09/21/2012 12:00:00 AM,138
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,09/21/2012 12:00:00 AM,2042
MOME,Facebook,http://www.facebook.com/NYCMINY,09/21/2012 12:00:00 AM,2919
NYC Gov,Facebook,http://www.facebook.com/nycgov,09/21/2012 12:00:00 AM,35272
NYCCFB,Facebook,http://www.facebook.com/nycvotes,09/21/2012 12:00:00 AM,230
NYPD,Facebook,https://www.facebook.com/NYPD,09/21/2012 12:00:00 AM,77759
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,09/21/2012 12:00:00 AM,75
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,09/21/2012 12:00:00 AM,88
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,09/21/2012 12:00:00 AM,60
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,09/21/2012 12:00:00 AM,75
DOITT,Tumblr,http://nycdoitt.tumblr.com/,09/21/2012 12:00:00 AM,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,09/21/2012 12:00:00 AM,369
DEP,Flickr,http://www.flickr.com/photos/nycep,09/21/2012 12:00:00 AM,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,09/21/2012 12:00:00 AM,
DOE,Flickr,http://www.flickr.com/photos/nycschools,09/21/2012 12:00:00 AM,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,09/21/2012 12:00:00 AM,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,09/21/2012 12:00:00 AM,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,09/21/2012 12:00:00 AM,
DSNY,Flickr,http://flickr.com/nycrecyclemore,09/21/2012 12:00:00 AM,
EDC,Flickr,http://www.flickr.com/nycedc,09/21/2012 12:00:00 AM,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,09/21/2012 12:00:00 AM,
HHC,Flickr,http://www.flickr.com/hhcnyc,09/21/2012 12:00:00 AM,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,09/21/2012 12:00:00 AM,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,09/21/2012 12:00:00 AM,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,09/21/2012 12:00:00 AM,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,09/21/2012 12:00:00 AM,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,09/21/2012 12:00:00 AM,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,09/21/2012 12:00:00 AM,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,09/21/2012 12:00:00 AM,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,09/21/2012 12:00:00 AM,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,09/21/2012 12:00:00 AM,
HRA,Flickr,http://www.flickr.com/people/nychra/,09/21/2012 12:00:00 AM,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,09/21/2012 12:00:00 AM,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,09/21/2012 12:00:00 AM,87
DOH,Foursquare,https://foursquare.com/nychealthy,09/21/2012 12:00:00 AM,287
DOT,Foursquare,http://foursquare.com/user/7474166,09/21/2012 12:00:00 AM,4
DPR,Foursquare,https://foursquare.com/nycparks,09/21/2012 12:00:00 AM,17424
EDC,Foursquare,https://foursquare.com/user/3045331,09/21/2012 12:00:00 AM,19
FDNY,Foursquare,https://foursquare.com/fdny,09/21/2012 12:00:00 AM,668
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,09/21/2012 12:00:00 AM,11
NYC Gov,Foursquare,http://foursquare.com/nycgov,09/21/2012 12:00:00 AM,31123
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,09/21/2012 12:00:00 AM,11256
NYCHA,Foursquare,https://foursquare.com/nycha,09/21/2012 12:00:00 AM,807
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,09/21/2012 12:00:00 AM,27891
DOT,Instagram,http://web.stagram.com/n/nyc_dot,09/21/2012 12:00:00 AM,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,09/21/2012 12:00:00 AM,12924
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,09/21/2012 12:00:00 AM,26581
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,09/21/2012 12:00:00 AM,28000
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,09/21/2012 12:00:00 AM,987
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,09/21/2012 12:00:00 AM,960
DOT,iPhone app,You The Man,09/21/2012 12:00:00 AM,2713
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,09/21/2012 12:00:00 AM,5877
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,09/21/2012 12:00:00 AM,2580
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,09/21/2012 12:00:00 AM,350
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,09/21/2012 12:00:00 AM,531
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,09/21/2012 12:00:00 AM,2299
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,09/21/2012 12:00:00 AM,22691
SBS,Twitter,https://twitter.com/NYCWorkforce1,09/21/2012 12:00:00 AM,600
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,09/21/2012 12:00:00 AM,1046
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,09/21/2012 12:00:00 AM,4767
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,09/21/2012 12:00:00 AM,134
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,09/21/2012 12:00:00 AM,163
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,09/21/2012 12:00:00 AM,2300
SBS,Linked-In,http://www.linkedin.com/company/workforce1,09/21/2012 12:00:00 AM,751
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,09/21/2012 12:00:00 AM,158
DOE,Newsletter,,09/21/2012 12:00:00 AM,370351
DOT,Newsletter,,09/21/2012 12:00:00 AM,80831
NYC Digital: external newsletter,Newsletter,,09/21/2012 12:00:00 AM,198
NYC Gov,Newsletter,0,09/21/2012 12:00:00 AM,594039
NYCHA,Newsletter,,09/21/2012 12:00:00 AM,44983
OEM,Newsletter,,09/21/2012 12:00:00 AM,47473
,nyc.gov,2800000,09/21/2012 12:00:00 AM,
nycgov,Pinterest,http://pinterest.com/nycgov,09/21/2012 12:00:00 AM,
DOH,Pinterest,http://pinterest.com/nychealth,09/21/2012 12:00:00 AM,9
FDNY,Pinterest,http://pinterest.com/fdnyhome/,09/21/2012 12:00:00 AM,65
DRIS,Pinterest,http://pinterest.com/recordsnyc,09/21/2012 12:00:00 AM,
DOE,SMS,877877,09/21/2012 12:00:00 AM,1253
NYCHA,SMS,,09/21/2012 12:00:00 AM,8300
OEM,SMS,,09/21/2012 12:00:00 AM,44547
NYC Digital,Tumblr,http://nycdigital.tumblr.com,09/21/2012 12:00:00 AM,14658
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,09/21/2012 12:00:00 AM,
DOB,Tumblr,http://nycbuildings.tumblr.com,09/21/2012 12:00:00 AM,
DOH,Tumblr,http://nychealth.tumblr.com/,09/21/2012 12:00:00 AM,54
DOH,Tumblr,http://mygooddognyc.tumblr.com/,09/21/2012 12:00:00 AM,18
DOT,Tumblr,http://thedailypothole.tumblr.com ,09/21/2012 12:00:00 AM,3668
EDC,Tumblr,http://nycedc.tumblr.com/,09/21/2012 12:00:00 AM,18480
HRA,Tumblr,http://nycdads.tumblr.com,09/21/2012 12:00:00 AM,
NYC & Co,Tumblr,nycgo.tumblr.com,09/21/2012 12:00:00 AM,1061
NYC Digital,Tumblr,madeinny.tumblr.com,09/21/2012 12:00:00 AM,85
NYC Digital,Tumblr,http://nycopendata.tumblr.com,09/21/2012 12:00:00 AM,349
NYC Gov,Tumblr,nycgov.tumblr.com,09/21/2012 12:00:00 AM,19062
OEM,Tumblr,http://nyccert.tumblr.com/,09/21/2012 12:00:00 AM,22
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,09/21/2012 12:00:00 AM,22
OMB,Tumblr,http://nycarra.tumblr.com,09/21/2012 12:00:00 AM,3205
TLC,Tumblr,http://nyctlc.tumblr.com/,09/21/2012 12:00:00 AM,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,09/21/2012 12:00:00 AM,2
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,09/21/2012 12:00:00 AM,1
FDNY,Tumblr,http://fdny.tumblr.com/,09/21/2012 12:00:00 AM,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,09/21/2012 12:00:00 AM,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,09/21/2012 12:00:00 AM,43
City Store,Twitter,http://twitter.com/citystorenyc,09/21/2012 12:00:00 AM,365
LPC,Twitter,https://twitter.com/NYCLPC,09/21/2012 12:00:00 AM,690
DOE,Twitter,http://twitter.com/alumny,09/21/2012 12:00:00 AM,188
OEM,Twitter,http://twitter.com/NYCOEM,09/21/2012 12:00:00 AM,394
NYC & Co,Twitter,http://twitter.com/nycgoshop,09/21/2012 12:00:00 AM,381
LMEC,Twitter,http://twitter.com/nyclmew,09/21/2012 12:00:00 AM,453
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,09/21/2012 12:00:00 AM,296
HRA,Twitter,http://twitter.com/nychra,09/21/2012 12:00:00 AM,869
NYC Digital,Twitter,http://twitter.com/nycdigital,09/21/2012 12:00:00 AM,2560
energyNYC,Twitter,http://twitter.com/energy_nyc,09/21/2012 12:00:00 AM,907
DFTA,Twitter,http://twitter.com/NYCaging,09/21/2012 12:00:00 AM,841
DOE,Twitter,http://twitter.com/TheFundforPS,09/21/2012 12:00:00 AM,592
MOPD,Twitter,http://twitter.com/nyc_mopd,09/21/2012 12:00:00 AM,848
NYCCFB,Twitter,http://twitter.com/NYCCFB,09/21/2012 12:00:00 AM,925
EDC,Twitter,http://twitter.com/AppSciNYC,09/21/2012 12:00:00 AM,1535
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,09/21/2012 12:00:00 AM,1092
DOE,Twitter,http://twitter.com/nyctf,09/21/2012 12:00:00 AM,914
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,09/21/2012 12:00:00 AM,927
City Charter,Twitter,http://twitter.com/CityCharterNYC,09/21/2012 12:00:00 AM,867
DFTA,Twitter,http://www.twitter.com/timebanksnyc,09/21/2012 12:00:00 AM,939
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,09/21/2012 12:00:00 AM,1767
MOME,Twitter,http://www.twitter.com/madeinny,09/21/2012 12:00:00 AM,3376
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,09/21/2012 12:00:00 AM,2020
DOI,Twitter,http://twitter.com/DOINews,09/21/2012 12:00:00 AM,2180
DCA,Twitter,http://twitter.com/nycdca,09/21/2012 12:00:00 AM,2635
DOE,Twitter,http://twitter.com/iteachnyc,09/21/2012 12:00:00 AM,1621
CAU,Twitter,www.twitter.com/mayorscau,09/21/2012 12:00:00 AM,2285
HHC,Twitter,http://twitter.com/HHCnyc,09/21/2012 12:00:00 AM,3289
MOIA,Twitter,https://twitter.com/NYCimmigrants,09/21/2012 12:00:00 AM,2472
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,09/21/2012 12:00:00 AM,3215
DEP,Twitter,http://twitter.com/nycwater,09/21/2012 12:00:00 AM,4054
DOITT,Twitter,http://twitter.com/nycdoitt,09/21/2012 12:00:00 AM,3891
PlaNYC,Twitter,http://twitter.com/PlaNYC,09/21/2012 12:00:00 AM,4199
DYCD,Twitter,http://twitter.com/nycyouth,09/21/2012 12:00:00 AM,3636
NYCService,Twitter,http://twitter.com/nycservice,09/21/2012 12:00:00 AM,3924
TLC,Twitter,http://twitter.com/NYCTaxi,09/21/2012 12:00:00 AM,4052
DOB,Twitter,http://twitter.com/nyc_buildings,09/21/2012 12:00:00 AM,4797
NYCHA,Twitter,http://twitter.com/NYCHA,09/21/2012 12:00:00 AM,4686
MOME,Twitter,http://www.twitter.com/nyc_media,09/21/2012 12:00:00 AM,8851
EDC,Twitter,http://twitter.com/nycedc,09/21/2012 12:00:00 AM,9536
DOH,Twitter,http://twitter.com/nycHealthy,09/21/2012 12:00:00 AM,10957
NYC Digital,Twitter,http://twitter.com/nycgov,09/21/2012 12:00:00 AM,35434
311,Twitter,http://www.twitter.com/NYCASP,09/21/2012 12:00:00 AM,11457
DOT,Twitter,http://twitter.com/NYC_DOT,09/21/2012 12:00:00 AM,17964
FDNY,Twitter,http://www.twitter.com/FDNY,09/21/2012 12:00:00 AM,36550
DOE,Twitter,http://twitter.com/NYCSchools,09/21/2012 12:00:00 AM,26169
DPR,Twitter,http://twitter.com/NYCParks,09/21/2012 12:00:00 AM,29141
NYPD,Twitter,http://twitter.com/NYPDnews,09/21/2012 12:00:00 AM,41448
311,Twitter,http://www.twitter.com/311NYC,09/21/2012 12:00:00 AM,32529
OEM,Twitter,http://twitter.com/NotifyNYC,09/21/2012 12:00:00 AM,43680
NYC & Co,Twitter,http://twitter.com/nycgo,09/21/2012 12:00:00 AM,64701
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,09/21/2012 12:00:00 AM,72422
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,09/21/2012 12:00:00 AM,1428
DHS,Twitter,www.twitter.com/nycdhs,09/21/2012 12:00:00 AM,518
DOF,Twitter,https://twitter.com/nycfinance,09/21/2012 12:00:00 AM,1064
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,09/21/2012 12:00:00 AM,663
DSNY,Twitter,www.twitter.com/nycrecycles,09/21/2012 12:00:00 AM,271
FDNY,Twitter,https://twitter.com/joinFDNY,09/21/2012 12:00:00 AM,1794
Materials for the Arts,Twitter,https://twitter.com/mftanyc,09/21/2012 12:00:00 AM,2321
MOAE,Twitter,http://twitter.com/youcantoonyc,09/21/2012 12:00:00 AM,79
NYC Digital,Twitter,https://twitter.com/nycgob,09/21/2012 12:00:00 AM,316
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,09/21/2012 12:00:00 AM,353
NYCCFB,Twitter,http://twitter.com/NYCVotes,09/21/2012 12:00:00 AM,393
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,09/21/2012 12:00:00 AM,176
Prob,Twitter,www.twitter.com/nycprobation,09/21/2012 12:00:00 AM,285
Vets,Twitter,http://twitter.com/NYCVeterans,09/21/2012 12:00:00 AM,385
DRIS,Twitter,https://twitter.com/NYCRecords,09/21/2012 12:00:00 AM,39
YMI,Twitter,http://www.twitter.com/nycyoungmen,09/21/2012 12:00:00 AM,24
DOE,Vimeo,http://vimeo.com/nycschools,09/21/2012 12:00:00 AM,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,09/21/2012 12:00:00 AM,
311,WordPress,http://311nyc.wordpress.com/,09/21/2012 12:00:00 AM,
DOITT,WordPress,http://nycitymap.wordpress.com/,09/21/2012 12:00:00 AM,
DOITT,WordPress,http://nycitt.wordpress.com/,09/21/2012 12:00:00 AM,
HHS,WordPress,http://hsdatanyc.wordpress.com/,09/21/2012 12:00:00 AM,
HHS,WordPress,http://hsdata-nyc.org,09/21/2012 12:00:00 AM,
LMEC,WordPress,http://lmew.wordpress.com/,09/21/2012 12:00:00 AM,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,09/21/2012 12:00:00 AM,4647
MOIA,WordPress,http://ihwnyc.wordpress.com,09/21/2012 12:00:00 AM,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,09/21/2012 12:00:00 AM,
SBS,WordPress,http://workforce1.org,09/21/2012 12:00:00 AM,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,09/21/2012 12:00:00 AM,
DOE,YouTube,http://www.youtube.com/thefundforps,09/21/2012 12:00:00 AM,
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,09/21/2012 12:00:00 AM,2
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,09/21/2012 12:00:00 AM,8
Probation,YouTube,http://www.youtube.com/NYCProbation,09/21/2012 12:00:00 AM,11
DOITT,YouTube,http://www.youtube.com/doittnews,09/21/2012 12:00:00 AM,33
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,09/21/2012 12:00:00 AM,22
HRA,YouTube,http://www.youtube.com/user/HRANYC,09/21/2012 12:00:00 AM,38
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,09/21/2012 12:00:00 AM,42
HHC,YouTube,http://www.youtube.com/HHCnyc,09/21/2012 12:00:00 AM,50
DOE,YouTube,http://www.youtube.com/nycschools,09/21/2012 12:00:00 AM,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,09/21/2012 12:00:00 AM,57
OEM,YouTube,http://www.youtube.com/nycoem,09/21/2012 12:00:00 AM,81
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,09/21/2012 12:00:00 AM,93
EDC,YouTube,http://www.youtube.com/NYCEDC,09/21/2012 12:00:00 AM,153
MOME,YouTube,http://www.youtube.com/nycmedia25,09/21/2012 12:00:00 AM,212
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,09/21/2012 12:00:00 AM,275
DOT,YouTube,http://www.youtube.com/NYCDOT,09/21/2012 12:00:00 AM,350
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,09/21/2012 12:00:00 AM,789
NYPD,YouTube,http://www.youtube.com/nypd,09/21/2012 12:00:00 AM,3376
DOH,YouTube,http://www.youtube.com/NYCHealth,09/21/2012 12:00:00 AM,168
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,09/21/2012 12:00:00 AM,1854
Child Services,Youtube,http://www.youtube.com/user/childservices,09/21/2012 12:00:00 AM,10
DCA,YouTube,http://www.youtube.com/nycdca,09/21/2012 12:00:00 AM,26
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,09/21/2012 12:00:00 AM,0
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,09/21/2012 12:00:00 AM,233
DSNY,YouTube,http://www.youtube.com/nycrecyclemore,09/21/2012 12:00:00 AM,16
Materials for the Arts,YouTube,http://www.youtube.com/user/MaterialsForTheArts,09/21/2012 12:00:00 AM,4
Mayor's Fund,Youtube,http://www.youtube.com/mayorsfundnyc,09/21/2012 12:00:00 AM,13
